Workspace,Domain,Recommended Markdown,Purpose,Owner,Priority,Dependencies,Completion Criteria
Financial Drafts,Finance,Financial Drafts\12_Learning\FINANCE_LEARNING_LOOP_PROTOCOL.md,"Promote learning systems into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium-High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\15_Change\FINANCE_CHANGE_CONTROL_PROTOCOL.md,"Promote change management into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium-High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\16_Recovery\FINANCE_RECOVERY_AND_FALLBACK_PLAN.md,"Promote recovery into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\00_Foundation\FINANCE_INITIATIVE_PORTFOLIO.md,"Promote strategic planning into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,Medium-High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\17_Evolution\FINANCE_EVOLUTION_ROADMAP.md,"Promote evolution into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
Financial Drafts,Finance,Financial Drafts\18_Completion\FINANCE_COMPLETION_CRITERIA.md,"Promote completion into the authoritative Finance OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Finance OS Owner / Financial Control Lead,High,"Upstream: Sales revenue, Client delivery economics, Operations spend, Legal/tax, Management priorities. Downstream: Management decisions, Offer pricing, Operations capacity, Hiring, Risk controls.","Finance Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Foundation\CLIENT_MISSION_VISION_OBJECTIVES.md,"Promote intent into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Intent is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Foundation\CLIENT_STRATEGIC_ROADMAP.md,"Promote strategy into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Strategy is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Governance\CLIENT_OPERATING_CONSTITUTION.md,"Promote constitution into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,Critical,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Constitution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\00_Governance\CLIENT_GOVERNANCE_CHARTER_AND_RACI.md,"Promote governance into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Governance is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
The Agency Client. Drafts,Client,The Agency Client. Drafts\01_Orchestration\CLIENT_ORCHESTRATION_ENGINE.md,"Promote orchestration into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Client OS Owner / Client Success Lead,High,"Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Client Orchestration is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
